SOURCE_SYSTEM|DATA_KEY|DATA_ACTION|ACTION_DATE|ASSET_ID|ELR_ID|TRACK_DESCRIPTION|MILEAGE_FROM|MILEAGE_TO|ACCESS_POINT_TYPE_CODE|ACCESS_POINT_TYPE_DESC|ACCESS_POINT_NAME|LATITUDE|LONGITUDE|EASTING|NORTHING|POSITION_DESCRIPTION|STATUS_DESC|POSTCODE|ZONE_CODE|DATE_OF_LAST_UPDATE
"NHD"|20179025|"I"|"29-Mar-2018"|20179025|"REB2"|"Rev Main/Fast"|13.1474|13.1474|"MAP"|"Authorised Access Point - Pedestrian"|"Loadmans/ Sewage Works UWC DL8 5RJ"|||417360.0|490173.0|"Right Hand Side"|"Operational"|"DL8 5RJ"|"QG"|"05-Feb-2015"
"NHD"|20179026|"I"|"29-Mar-2018"|20179026|"REB2"|"Rev Main/Fast"|17.0677|17.0677|"MAP"|"Authorised Access Point - Pedestrian"|"Petere Blacks/Leyburn Station UWC DL8 5ET"|||411852.0|490299.0|"Left Hand Side"|"Operational"|"DL8 5ET"|"QG"|"05-Feb-2015"
"NHD"|20179027|"I"|"29-Mar-2018"|20179027|"REB2"|"Rev Main/Fast"|21.0506|21.0506|"MAP"|"Authorised Access Point - Pedestrian"|"Redmire DL8 4NL"|||405721.0|491205.0|"Right Hand Side"|"Operational"|"DL8 4NL"|"QG"|"05-Feb-2015"
"NHD"|20179028|"I"|"29-Mar-2018"|20179028|"SMJ2"|"Unknown"|0.0990|0.0990|"MAP"|"Authorised Access Point - Pedestrian"|"Burton Salmon WF11 9EF"|||448411.0|427004.0|"Not Available"|"Operational"|"WF11 9EF"|"QG"|"05-Feb-2015"
"NHD"|20179029|"I"|"29-Mar-2018"|20179029|"SSK1"|"All/Multiple Tracks"|29.0594|29.0594|"MAP"|"Authorised Access Point - Pedestrian"|"North Skelton TS12 2BA"|||467356.0|518881.0|"Not Available"|"Operational"|"TS12 2BA"|"QG"|"01-May-2012"
"NHD"|20179030|"I"|"29-Mar-2018"|20179030|"SSK1"|"All/Multiple Tracks"|31.0330|31.0330|"MAP"|"Authorised Access Point - Pedestrian"|"Botton TS12 2TU"|||468449.0|520329.0|"Not Available"|"Operational"|"TS12 2TU"|"QG"|"01-May-2012"
"NHD"|20179031|"I"|"29-Mar-2018"|20179031|"SSK1"|"All/Multiple Tracks"|32.1408|32.1408|"MAP"|"Authorised Access Point - Pedestrian"|"Low Farm TS12 2QX"|||469805.0|521243.0|"Not Available"|"Operational"|"TS12 2QX"|"QG"|"01-May-2012"
"NHD"|20179032|"I"|"29-Mar-2018"|20179032|"TJC3"|"All/Multiple Tracks"|178.1716|178.1716|"MAP"|"Authorised Access Point - Pedestrian"|"Royston WF4 2PD"|||436266.0|413964.0|"Not Available"|"Operational"|"WF4 2PD"|"QG"|"05-Feb-2015"
"NHD"|20179033|"I"|"29-Mar-2018"|20179033|"WAG1"|"All/Multiple Tracks"|59.0924|59.0924|"MAP"|"Authorised Access Point - Pedestrian"|"Broomhill Foot LC WF11 0DS"|53.7044444444|-1.2338888889|450679.0|423373.0|"Not Applicable"|"Operational"|"WF11 0DS"|"QG"|"05-Feb-2015"
"NHD"|20179034|"I"|"29-Mar-2018"|20179034|"WAG1"|"All/Multiple Tracks"|59.1540|59.1540|"MAV"|"Authorised Access Point - Vehicle"|"Blackburn Lane WF11 8BN"|||451226.0|423238.0|"Not Applicable"|"Operational"|"WF11 8BN"|"QG"|"05-Feb-2015"
"NHD"|20179035|"I"|"29-Mar-2018"|20179035|"WAG1"|"All/Multiple Tracks"|60.0374|60.0374|"MAV"|"Authorised Access Point - Vehicle"|"Southmoor Lane Level Crossing WF11 8BN"|||451753.0|423107.0|"Not Applicable"|"Operational"|"WF11 8BN"|"QG"|"05-Feb-2015"
"NHD"|20179036|"I"|"29-Mar-2018"|20179036|"WAG1"|"All/Multiple Tracks"|61.1554|61.1554|"MAV"|"Authorised Access Point - Vehicle"|"Thornfield Lane LC DN14 0TE"|53.7013888889|-1.1783333333|454348.0|423097.0|"Not Available"|"Operational"|"DN14 0TE"|"QG"|"05-Feb-2015"
"NHD"|20179038|"I"|"29-Mar-2018"|20179038|"WAG1"|"Rev Main/Fast"|67.0396|67.0396|"MAV"|"Authorised Access Point - Vehicle"|"Dorr Lane DN14 0AD"|||462827.0|422079.0|"Not Available"|"Operational"|"DN14 0AD"|"QG"|"05-Feb-2015"
"NHD"|20179039|"I"|"29-Mar-2018"|20179039|"WAG1"|"All/Multiple Tracks"|67.1430|67.1430|"MAP"|"Authorised Access Point - Pedestrian"|"Marina Avenue LC / School Shortcut DN14 9LD"|53.6919444444|-1.0358333333|463765.0|422140.0|"Right Hand Side"|"Operational"|"DN14 9LD"|"QG"|"05-Feb-2015"
"NHD"|20179040|"I"|"29-Mar-2018"|20179040|"MAC3"|"All/Multiple Tracks"|53.0985|53.0985|"MAV"|"Authorised Access Point - Vehicle"|"BRANCLIFFE EAST"|||453769.0|381653.0|"On Track"|"Operational"|"S81 8BE"|"QG"|"25-Mar-2013"
"NHD"|20179042|"I"|"29-Mar-2018"|20179042|"MAC3"|"All/Multiple Tracks"|54.0497|54.0497|"MAP"|"Authorised Access Point - Pedestrian"|"BRANCLIFFE GRANGE"|||454905.0|381403.0|"On Track"|"Operational"|"S81 8NR"|"QG"|"25-Mar-2013"
"NHD"|20179043|"I"|"29-Mar-2018"|20179043|"MAC3"|"All/Multiple Tracks"|68.0418|68.0418|"MAV"|"Authorised Access Point - Vehicle"|"RAT HOLE LANE"|||475565.0|382548.0|"On Track"|"Operational"|"DN22 9NE"|"QG"|"25-Mar-2013"
"NHD"|20179046|"I"|"29-Mar-2018"|20179046|"MAC3"|"Unknown"|84.0154|84.0154|"MAP"|"Authorised Access Point - Pedestrian"|"FOOTPATH NO 253"|||492641.0|398818.0|"Not Available"|"Operational"|"DN21 4BX"|"QG"|"25-Mar-2013"
"NHD"|20179047|"I"|"29-Mar-2018"|20179047|"MAC3"|"All/Multiple Tracks"|93.1518|93.1518|"MAP"|"Authorised Access Point - Pedestrian"|"FOOTPATH NO.52"|||504339.0|409006.0|"Not Available"|"Operational"|"DN38 6DJ"|"QG"|"07-Feb-2013"
"NHD"|20179048|"I"|"29-Mar-2018"|20179048|"MGW"|"Down Main/Fast"|6.0990|6.0990|"MAP"|"Authorised Access Point - Pedestrian"|"Markham Lane LC LS25 5DL"|53.7788888889|-1.2233333333|451276.0|431667.0|"Not Available"|"Operational"|"LS25 5DL"|"QG"|"04-Feb-2015"
"NHD"|20179049|"I"|"29-Mar-2018"|20179049|"NOC"|"All/Multiple Tracks"|11.1342|11.1342|"MAP"|"Authorised Access Point - Pedestrian"|"Hamsens LS25 6HB"|||450692.0|435422.0|"On Track"|"Operational"|"LS25 6HB"|"QG"|"04-Feb-2015"
"NHD"|20179050|"I"|"29-Mar-2018"|20179050|"NOC"|"All/Multiple Tracks"|13.0075|13.0075|"MAP"|"Authorised Access Point - Pedestrian"|"Footpath LS25 6EP"|||450610.0|433364.0|"On Track"|"Operational"|"LS25 6EP"|"QG"|"04-Feb-2015"
"NHD"|20179051|"I"|"29-Mar-2018"|20179051|"NOC"|"All/Multiple Tracks"|13.1759|13.1759|"MAP"|"Authorised Access Point - Pedestrian"|"Bramleys LS25 5BN"|||450533.0|431832.0|"Not Available"|"Operational"|"LS25 5BN"|"QG"|"04-Feb-2015"
"NHD"|20179053|"I"|"29-Mar-2018"|20179053|"POC2"|"Rev Goods"|4.1452|4.1452|"MAV"|"Authorised Access Point - Vehicle"|"Seal Sands TS2 1FB"|||450521.0|521328.0|"Not Available"|"Operational"|"TS2 1FB"|"QG"|"01-May-2012"
"NHD"|20179054|"I"|"29-Mar-2018"|20179054|"POC2"|"Rev Goods"|4.1485|4.1485|"MAV"|"Authorised Access Point - Vehicle"|"Seal Sands TS2 1FB"|||450526.0|521326.0|"Not Available"|"Operational"|"TS2 1FB"|"QG"|"01-May-2012"
"NHD"|20179055|"I"|"29-Mar-2018"|20179055|"PYE2"|"Unknown"|3.0462|3.0462|"MAV"|"Authorised Access Point - Vehicle"|"UNKNOWN UWC"|||524353.0|411329.0|"Not Available"|"Operational"|"DN37 9TU"|"QG"|"08-Feb-2013"
"NHD"|20179056|"I"|"29-Mar-2018"|20179056|"REB2"|"Rev Main/Fast"|0.1385|0.1385|"MAP"|"Authorised Access Point - Pedestrian"|"Castle Hills Inner Jn DL7 8UU"|||435617.0|493652.0|"Right Hand Side"|"Operational"|"DL7 8UU"|"QG"|"05-Feb-2015"
"NHD"|20179057|"I"|"29-Mar-2018"|20179057|"REB2"|"Rev Main/Fast"|2.0770|2.0770|"MAP"|"Authorised Access Point - Pedestrian"|"Ainderby Steeple LC DL7 9QA"|||433384.0|492297.0|"Left Hand Side"|"Operational"|"DL7 9QA"|"QG"|"05-Feb-2015"
"NHD"|20179058|"I"|"29-Mar-2018"|20179058|"REB2"|"Rev Main/Fast"|7.0089|7.0089|"MAP"|"Authorised Access Point - Pedestrian"|"Chicken Farm UWC DL8 1BW"|||427493.0|488458.0|"Right Hand Side"|"Operational"|"DL8 1BW"|"QG"|"05-Feb-2015"
"NHD"|20179059|"I"|"29-Mar-2018"|20179059|"DAE3"|"All/Multiple Tracks"|1.0352|1.0352|"MAP"|"Authorised Access Point - Pedestrian"||||415042.0|531212.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179060|"I"|"29-Mar-2018"|20179060|"DAE3"|"All/Multiple Tracks"|1.0594|1.0594|"MAP"|"Authorised Access Point - Pedestrian"||||414843.0|531115.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179061|"I"|"29-Mar-2018"|20179061|"DAE3"|"All/Multiple Tracks"|1.0880|1.0880|"MAP"|"Authorised Access Point - Pedestrian"||||414584.0|531075.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179062|"I"|"29-Mar-2018"|20179062|"DAE3"|"All/Multiple Tracks"|5.0946|5.0946|"MAP"|"Authorised Access Point - Pedestrian"||||410388.0|535747.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179063|"I"|"29-Mar-2018"|20179063|"DAE3"|"All/Multiple Tracks"|6.1100|6.1100|"MAP"|"Authorised Access Point - Pedestrian"||||408880.0|536574.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179064|"I"|"29-Mar-2018"|20179064|"DAE3"|"All/Multiple Tracks"|8.1342|8.1342|"MAV"|"Authorised Access Point - Vehicle"||||405499.0|536820.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179065|"I"|"29-Mar-2018"|20179065|"DAE3"|"All/Multiple Tracks"|9.0440|9.0440|"MAV"|"Authorised Access Point - Vehicle"||||404718.0|536761.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179066|"I"|"29-Mar-2018"|20179066|"DAE3"|"All/Multiple Tracks"|9.1012|9.1012|"MAP"|"Authorised Access Point - Pedestrian"||||404197.0|536724.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179067|"I"|"29-Mar-2018"|20179067|"DAE3"|"All/Multiple Tracks"|12.1466|12.1466|"MAP"|"Authorised Access Point - Pedestrian"||||399872.0|538733.0|"Right Hand Side"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179068|"I"|"29-Mar-2018"|20179068|"DAE3"|"All/Multiple Tracks"|13.0132|13.0132|"MAP"|"Authorised Access Point - Pedestrian"||||399540.0|538914.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179069|"I"|"29-Mar-2018"|20179069|"DAE3"|"All/Multiple Tracks"|13.0550|13.0550|"MAP"|"Authorised Access Point - Pedestrian"||||399165.0|538979.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179070|"I"|"29-Mar-2018"|20179070|"DAE3"|"All/Multiple Tracks"|13.1650|13.1650|"MAP"|"Authorised Access Point - Pedestrian"||||398188.0|539026.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179071|"I"|"29-Mar-2018"|20179071|"DAE3"|"All/Multiple Tracks"|14.0440|14.0440|"MAV"|"Authorised Access Point - Vehicle"||||397707.0|538890.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179073|"I"|"29-Mar-2018"|20179073|"HAC"|"Unknown"|13.1100|13.1100|"MAP"|"Authorised Access Point - Pedestrian"|"HUTTONS"|||460050.0|391169.0|"Not Available"|"Operational"|"DN11 8NQ"|"QG"|"25-Mar-2013"
"NHD"|20179074|"I"|"29-Mar-2018"|20179074|"HPC"|"All/Multiple Tracks"|172.0330|172.0330|"MAP"|"Authorised Access Point - Pedestrian"|"Mucky Lane LC WF4 1HR"|53.6536111111|-1.4377777778|437252.0|417599.0|"Not Available"|"Operational"|"WF4 1HR"|"QG"|"04-Feb-2015"
"NHD"|20179075|"I"|"29-Mar-2018"|20179075|"KWS"|"Up Main/Fast"|59.0132|59.0132|"MAV"|"Authorised Access Point - Vehicle"|"Waterfields No.1 LC WF11 0JP"|53.7013888889|-1.2475000000|449768.0|423031.0|"Not Available"|"Operational"|"WF11 0JP"|"QG"|"04-Feb-2015"
"NHD"|20179082|"I"|"29-Mar-2018"|20179082|"LEN3"|"Up Main/Fast"|62.0462|62.0462|"MAV"|"Authorised Access Point - Vehicle"|"Norton East SBX & Jcn, Blackwells Xing TS20 1QG"|||443220.0|522503.0|"Right Hand Side"|"Operational"|"TS20 1QG"|"QG"|"01-May-2012"
"NHD"|20179083|"I"|"29-Mar-2018"|20179083|"LEN3"|"Unknown"|65.1298|65.1298|"MAP"|"Authorised Access Point - Pedestrian"|"Cowpen Bewley Footpath TS23 4HS"|||447988.0|524976.0|"Not Available"|"Operational"|"TS23 4HS"|"QG"|"01-May-2012"
"NHD"|20179084|"I"|"29-Mar-2018"|20179084|"LEN3"|"Down Main/Fast"|86.1254|86.1254|"MAV"|"Authorised Access Point - Vehicle"|"Davidsons LC South SR2 0PW"|||441463.0|552546.0|"Left Hand Side"|"Operational"|"SR2 0PW"|"QG"|"01-May-2012"
"NHD"|20179086|"I"|"29-Mar-2018"|20179086|"YMS"|"Up Main/Fast"|13.0118|13.0118|"MAP"|"Authorised Access Point - Pedestrian"|"Riders Lane Farm FPS, Howsham YO60 7PQ"|||473076.0|463715.0|"Right Hand Side"|"Operational"|"YO60 7PQ"|"QG"|"05-Feb-2015"
"NHD"|20179088|"I"|"29-Mar-2018"|20179088|"YMS"|"Up Main/Fast"|15.0242|15.0242|"MAP"|"Authorised Access Point - Pedestrian"|"Kirkham Abbey FPS YO60 7JS"|||473198.0|465881.0|"Right Hand Side"|"Operational"|"YO60 7JS"|"QG"|"05-Feb-2015"
"NHD"|20179089|"I"|"29-Mar-2018"|20179089|"YMS"|"Up Main/Fast"|20.0157|20.0157|"MAP"|"Authorised Access Point - Pedestrian"|"New Cutt UWC, Malton Golf Course YO17 6YD"|||477604.0|470179.0|"Right Hand Side"|"Operational"|"YO17 6YD"|"QG"|"05-Feb-2015"
"NHD"|20179090|"I"|"29-Mar-2018"|20179090|"YMS"|"Up Main/Fast"|22.1012|22.1012|"MAP"|"Authorised Access Point - Pedestrian"|"Villa Farm Harton Parks UWC YO17 8EF"|||480575.0|472515.0|"Right Hand Side"|"Operational"|"YO17 8EF"|"QG"|"05-Feb-2015"
"NHD"|20179091|"I"|"29-Mar-2018"|20179091|"YMS"|"Up Main/Fast"|24.0312|24.0312|"MAP"|"Authorised Access Point - Pedestrian"|"Scagglethorpe Grange UWC YO17 8EE"|||482668.0|473984.0|"Right Hand Side"|"Operational"|"YO17 8EE"|"QG"|"05-Feb-2015"
"NHD"|20179092|"I"|"29-Mar-2018"|20179092|"YMS"|"Up Main/Fast"|24.0761|24.0761|"MAP"|"Authorised Access Point - Pedestrian"|"Manor Farm UWC YO17 8EY"|||482996.0|474232.0|"Right Hand Side"|"Operational"|"YO17 8EY"|"QG"|"05-Feb-2015"
"NHD"|20179093|"I"|"29-Mar-2018"|20179093|"YMS"|"Up Main/Fast"|24.1582|24.1582|"MAP"|"Authorised Access Point - Pedestrian"|"Lilac Farm/Westmoor Gates UWC YO17 8JX"|||483609.0|474664.0|"Right Hand Side"|"Operational"|"YO17 8JX"|"QG"|"05-Feb-2015"
"NHD"|20179094|"I"|"29-Mar-2018"|20179094|"YMS"|"Down Main/Fast"|25.0462|25.0462|"MAP"|"Authorised Access Point - Pedestrian"|"Breckney Lane FPS, Rillington YO17 8JX"|||484086.0|475007.0|"Left Hand Side"|"Operational"|"YO17 8JX"|"QG"|"05-Feb-2015"
"NHD"|20179095|"I"|"29-Mar-2018"|20179095|"YMS"|"Up Main/Fast"|25.1242|25.1242|"MAP"|"Authorised Access Point - Pedestrian"|"Sleights Farm UWC, Rillington YO17 8JX"|||484657.0|475431.0|"Right Hand Side"|"Operational"|"YO17 8JX"|"QG"|"05-Feb-2015"
"NHD"|20179096|"I"|"29-Mar-2018"|20179096|"YMS"|"Up Main/Fast"|25.1610|25.1610|"MAP"|"Authorised Access Point - Pedestrian"|"Ivy Lea Farm UWC, Scampston YO17 8JX"|||484933.0|475623.0|"Right Hand Side"|"Operational"|"YO17 8JX"|"QG"|"05-Feb-2015"
"NHD"|20179099|"I"|"29-Mar-2018"|20179099|"YMS"|"Up Main/Fast"|29.1639|29.1639|"MAP"|"Authorised Access Point - Pedestrian"|"Sand Lane UWC YO17 8SJ"|||491018.0|477688.0|"Right Hand Side"|"Operational"|"YO17 8SJ"|"QG"|"05-Feb-2015"
"NHD"|20179100|"I"|"29-Mar-2018"|20179100|"YMS"|"Up Main/Fast"|31.1232|31.1232|"MAP"|"Authorised Access Point - Pedestrian"|"Cousins UWC YO17 8RR"|||493847.0|477957.0|"Right Hand Side"|"Operational"|"YO17 8RR"|"QG"|"05-Feb-2015"
"NHD"|20179101|"I"|"29-Mar-2018"|20179101|"YMS"|"Up Main/Fast"|33.1364|33.1364|"MAP"|"Authorised Access Point - Pedestrian"|"Ganton Hall UWC YO12 4PD"|||497156.0|478367.0|"Right Hand Side"|"Operational"|"YO12 4PD"|"QG"|"05-Feb-2015"
"NHD"|20179102|"I"|"29-Mar-2018"|20179102|"YMS"|"Up Main/Fast"|35.0502|35.0502|"MAP"|"Authorised Access Point - Pedestrian"|"Binnington UWC YO12 4SW"|||499491.0|479033.0|"Right Hand Side"|"Operational"|"YO12 4SW"|"QG"|"05-Feb-2015"
"NHD"|20179103|"I"|"29-Mar-2018"|20179103|"YMS"|"Up Main/Fast"|35.1520|35.1520|"MAP"|"Authorised Access Point - Pedestrian"|"Willerby Carr UWC, Willerby Carr Lane YO12 4SP"|||500274.0|479522.0|"Right Hand Side"|"Operational"|"YO12 4SP"|"QG"|"05-Feb-2015"
"NHD"|20179104|"I"|"29-Mar-2018"|20179104|"YMS"|"Up Main/Fast"|36.0880|36.0880|"MAP"|"Authorised Access Point - Pedestrian"|"Robinsons Bottom Plantation UWC YO12 4SG"|||500866.0|480364.0|"Right Hand Side"|"Operational"|"YO12 4SG"|"QG"|"05-Feb-2015"
"NHD"|20179106|"I"|"29-Mar-2018"|20179106|"YMS"|"Up Main/Fast"|38.0438|38.0438|"MAP"|"Authorised Access Point - Pedestrian"|"Pasture Lane FPG LC, Seamer YO12 4PY"|||502382.0|482719.0|"Right Hand Side"|"Operational"|"YO12 4PY"|"QG"|"05-Feb-2015"
"NHD"|20179107|"I"|"29-Mar-2018"|20179107|"YMS"|"Up Main/Fast"|38.1316|38.1316|"MAP"|"Authorised Access Point - Pedestrian"|"Long Lane No 1 FPW, Seamer YO12 4QA"|||502884.0|483352.0|"Right Hand Side"|"Operational"|"YO12 4QA"|"QG"|"05-Feb-2015"
"NHD"|20179108|"I"|"29-Mar-2018"|20179108|"NOB3"|"All/Multiple Tracks"|13.0000|13.0000|"MAV"|"Authorised Access Point - Vehicle"|"KETTLEBY PARK FARM NO.2"|||504420.0|408910.0|"Not Available"|"Operational"|"DN38 6DJ"|"QG"|"08-Feb-2013"
"NHD"|20179109|"I"|"29-Mar-2018"|20179109|"PED5"|"Unknown"|16.0682|16.0820|"MAP"|"Authorised Access Point - Pedestrian"|"FERRY BOAT LANE"|||448119.0|399540.0|"Not Available"|"Operational"|"S64 0HB"|"QG"|"25-Mar-2013"
"NHD"|20179110|"I"|"29-Mar-2018"|20179110|"BAC3"|"Unknown"|153.0308|153.0308|"MAP"|"Authorised Access Point - Pedestrian"|"ROMELEY"|||446878.0|375176.0|"Not Available"|"Operational"|"S44 6AL"|"QG"|"25-Mar-2013"
"NHD"|20179111|"I"|"29-Mar-2018"|20179111|"BAC3"|"Unknown"|153.1298|153.1298|"MAV"|"Authorised Access Point - Vehicle"|"WOODTHORPE"|||446070.0|374734.0|"Not Available"|"Operational"|"S43 3DB"|"QG"|"25-Mar-2013"
"NHD"|20179112|"I"|"29-Mar-2018"|20179112|"BKS"|"Down Goods"|4.1408|4.1408|"MAP"|"Authorised Access Point - Pedestrian"|"GREEN LANE"|||451122.0|387950.0|"Not Available"|"Operational"|"S66 9BW"|"QG"|"25-Mar-2013"
"NHD"|20179113|"I"|"29-Mar-2018"|20179113|"BKS"|"Up Goods"|5.0748|5.0748|"MAP"|"Authorised Access Point - Pedestrian"|"CROFT COTTAGE"|||451498.0|388859.0|"Not Available"|"Operational"|"S25 1YA"|"QG"|"25-Mar-2013"
"NHD"|20179114|"I"|"29-Mar-2018"|20179114|"BKS"|"Down Goods"|14.0176|14.0176|"MAV"|"Authorised Access Point - Vehicle"|"WADWORTH FARM"|||458898.0|397775.0|"Not Available"|"Operational"|"DN11 9DX"|"QG"|"25-Mar-2013"
"NHD"|20179118|"I"|"29-Mar-2018"|20179118|"CPM1"|"All/Multiple Tracks"|57.0691|57.0691|"MAV"|"Authorised Access Point - Vehicle"|"Parkside WF8 4QD"|||444715.0|423181.0|"Not Available"|"Operational"|"WF8 4QD"|"QG"|"02-Feb-2015"
"NHD"|20179119|"I"|"29-Mar-2018"|20179119|"DAE3"|"All/Multiple Tracks"|0.0374|0.0374|"MAV"|"Authorised Access Point - Vehicle"||||416464.0|531853.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179120|"I"|"29-Mar-2018"|20179120|"DAE3"|"All/Multiple Tracks"|1.0066|1.0066|"MAP"|"Authorised Access Point - Pedestrian"||||415250.0|531370.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179121|"I"|"29-Mar-2018"|20179121|"NEC2"|"Down Main/Fast"|28.1122|28.1122|"MAP"|"Authorised Access Point - Pedestrian"|"Pasture Wells NE47 6DS"|||383911.0|564377.0|"Left Hand Side"|"Operational"|"NE47 6DS"|"QG"|"01-May-2012"
"NHD"|20179125|"I"|"29-Mar-2018"|20179125|"NEC2"|"Down Main/Fast"|39.0968|39.0968|"MAV"|"Authorised Access Point - Vehicle"|"Rose Cottage CA8 7JR"|||366880.0|564382.0|"Left Hand Side"|"Operational"|"CA8 7JR"|"QG"|"01-May-2012"
"NHD"|20179126|"I"|"29-Mar-2018"|20179126|"NEC2"|"Down Main/Fast"|39.1276|39.1276|"MAP"|"Authorised Access Point - Pedestrian"|"Blenkinsop CA8 7JS"|||366651.0|564549.0|"Left Hand Side"|"Operational"|"CA8 7JS"|"QG"|"01-May-2012"
"NHD"|20179127|"I"|"29-Mar-2018"|20179127|"NEC2"|"Down Main/Fast"|41.0616|41.0616|"MAP"|"Authorised Access Point - Pedestrian"|"Baron House [Barrow House] LC CA8 7HX"|||365233.0|566620.0|"Left Hand Side"|"Operational"|"CA8 7HX"|"QG"|"01-May-2012"
"NHD"|20179128|"I"|"29-Mar-2018"|20179128|"NEC2"|"Down Main/Fast"|41.1672|41.1672|"MAP"|"Authorised Access Point - Pedestrian"|"Gilsland East CA8 7EJ"|||364290.0|566773.0|"Left Hand Side"|"Operational"|"CA8 7EJ"|"QG"|"01-May-2012"
"NHD"|20179129|"I"|"29-Mar-2018"|20179129|"NEC2"|"Up Main/Fast"|42.1188|42.1188|"MAP"|"Authorised Access Point - Pedestrian"|"Footpath to Poltros Mile Castle CA8 7BS"|||363297.0|566170.0|"Right Hand Side"|"Operational"|"CA8 7BS"|"QG"|"01-May-2012"
"NHD"|20179130|"I"|"29-Mar-2018"|20179130|"NEC2"|"Up Main/Fast"|46.0110|46.0110|"MAP"|"Authorised Access Point - Pedestrian"|"Beckstonegate Crossing CA8 2ND"|||358769.0|563322.0|"Right Hand Side"|"Operational"|"CA8 2ND"|"QG"|"01-May-2012"
"NHD"|20179131|"I"|"29-Mar-2018"|20179131|"NEC2"|"Down Main/Fast"|46.1342|46.1342|"MAP"|"Authorised Access Point - Pedestrian"|"Denton Hall CA8 2JA"|||357846.0|562700.0|"Left Hand Side"|"Operational"|"CA8 2JA"|"QG"|"03-Mar-2016"
"NHD"|20179133|"I"|"29-Mar-2018"|20179133|"NEC2"|"Up Main/Fast"|48.1122|48.1122|"MAP"|"Authorised Access Point - Pedestrian"|"Milton Footpath Level Crossing CA8 1JD"|||355692.0|560656.0|"Right Hand Side"|"Operational"|"CA8 1JD"|"QG"|"01-May-2012"
"NHD"|20179134|"I"|"29-Mar-2018"|20179134|"NEC2"|"Down Main/Fast"|53.0731|53.0731|"MAP"|"Authorised Access Point - Pedestrian"|"Fenton, Bridge 152 CA8 9JZ"|||350413.0|555891.0|"Left Hand Side"|"Operational"|"CA8 9JZ"|"QG"|"01-May-2012"
"NHD"|20179135|"I"|"29-Mar-2018"|20179135|"NEC2"|"Down Main/Fast"|54.0484|54.0484|"MAP"|"Authorised Access Point - Pedestrian"|"Old Heads Nook Station Footpath LC CA8 9AL"|||349265.0|555118.0|"Left Hand Side"|"Operational"|"CA8 9AL"|"QG"|"01-May-2012"
"NHD"|20179136|"I"|"29-Mar-2018"|20179136|"NEC2"|"Down Main/Fast"|55.0198|55.0198|"MAP"|"Authorised Access Point - Pedestrian"|"Footpath Level Crossing CA8 9BD"|||347976.0|554938.0|"Left Hand Side"|"Operational"|"CA8 9BD"|"QG"|"01-May-2012"
"NHD"|20179137|"I"|"29-Mar-2018"|20179137|"NEC2"|"Down Main/Fast"|56.1078|56.1078|"MAV"|"Authorised Access Point - Vehicle"|"Wetheral CA4 8LD"|||345729.0|555060.0|"Left Hand Side"|"Redundant"|"CA4 8LD"|"QG"|"01-May-2012"
"NHD"|20179138|"I"|"29-Mar-2018"|20179138|"NEC2"|"Down Main/Fast"|56.1672|56.1672|"MAV"|"Authorised Access Point - Vehicle"|"Scotby Level Crossing CA4 8EE"|||345189.0|555126.0|"Left Hand Side"|"Operational"|"CA4 8EE"|"QG"|"01-May-2012"
"NHD"|20179139|"I"|"29-Mar-2018"|20179139|"SKW1"|"All/Multiple Tracks"|222.1100|222.1100|"MAV"|"Authorised Access Point - Vehicle"||||396451.0|451682.0|"Not Available"|"Operational"||"QG"|"08-Sep-2008"
"NHD"|20179140|"I"|"29-Mar-2018"|20179140|"SPD4"|"Unknown"|102.1144|102.1144|"MAV"|"Authorised Access Point - Vehicle"|"WALKERINGHAMS"|||477752.0|392396.0|"Not Available"|"Operational"|"DN10 4JW"|"QG"|"25-Mar-2013"
"NHD"|20179141|"I"|"29-Mar-2018"|20179141|"SPD4"|"Unknown"|104.0704|104.0704|"MAP"|"Authorised Access Point - Pedestrian"|"MISTERTON"|||477526.0|395178.0|"Not Available"|"Operational"|"DN10 4DQ"|"QG"|"25-Mar-2013"
"NHD"|20179142|"I"|"29-Mar-2018"|20179142|"SPD4"|"Unknown"|104.1034|104.1034|"MAP"|"Authorised Access Point - Pedestrian"|"IDLE FOOT"|||477479.0|395474.0|"Not Available"|"Operational"|"DN10 4BB"|"QG"|"25-Mar-2013"
